卞触含	RB000	RB0000000	男	2001-08-17	14585076981	四川省雅安市宝兴县153号	59
全样卧	RB000	RB0000001	男	2001-09-27	18895317211	黑龙江省佳木斯市东风区866号	24
胡将贿	RB000	RB0000002	男	2003-05-03	13060239973	贵州省黔西南布依族苗族自治州册亨县924号	54
颛庆兆	RB000	RB0000003	男	2003-01-20	17054060652	辽宁省抚顺市554号	74
褚背喘	RB000	RB0000004	男	2001-10-27	14509182488	湖南省株洲市荷塘区985号	82
倪站愿	RB000	RB0000005	男	2003-01-14	18721012239	浙江省绍兴市越城区888号	98
祝捷或	RB000	RB0000006	男	2000-12-17	15981472432	广东省韶关市479号	40
蒲每达	RB000	RB0000007	男	2001-09-13	18555216366	山东省菏泽市曹县543号	63
陈巧顽	RB000	RB0000008	女	2001-10-31	18290122486	江西省宜春市高安市310号	87
侯植滴	RB000	RB0000009	男	2001-12-17	18658707595	河南省濮阳市409号	63
正汽钻	RB000	RB0000010	女	2001-09-10	13202584936	江苏省徐州市丰县242号	6
狄神付	RB000	RB0000011	男	2003-02-16	13670327781	山西省晋城市高平市016号	79
鲁甜绑	RB000	RB0000012	男	2002-07-16	15560141165	江苏省扬州市仪征市382号	33
逯馅触	RB000	RB0000013	男	2003-07-29	15211915831	甘肃省平凉市华亭市155号	81
伏垦省	RB000	RB0000014	男	2001-02-04	15088561446	安徽省合肥市长丰县602号	17
宗巴锣	RB000	RB0000015	女	2001-05-31	13830537823	黑龙江省伊春市友好区362号	56
宰狡因	RB000	RB0000016	男	2001-07-05	15800931553	广东省佛山市顺德区866号	70
高数州	RB000	RB0000017	女	2002-11-01	18925256408	内蒙古自治区呼伦贝尔市664号	33
石轻亿	RB000	RB0000018	女	2003-02-03	17759033133	吉林省白城市通榆县540号	35
家贝裕	RB000	RB0000019	女	2002-10-06	18210192485	广东省河源市和平县364号	61
阮皮电	RB000	RB0000020	男	2001-06-19	18422807429	山东省淄博市淄川区190号	79
能沙丧	RB000	RB0000021	女	2003-10-12	18387304267	安徽省滁州市南谯区148号	36
郦鸭但	RB000	RB0000022	男	2002-03-25	18923227051	贵州省遵义市红花岗区225号	27
邱译松	RB000	RB0000023	女	2003-06-20	14713985336	广西壮族自治区南宁市青秀区838号	92
祁企讯	RB000	RB0000024	男	2001-07-09	17663126419	陕西省榆林市靖边县654号	35
门峰嫩	RB000	RB0000025	女	2003-04-26	18657832901	广西壮族自治区贺州市昭平县772号	44
李片乙	RB000	RB0000026	男	2002-09-24	18524075256	广东省深圳市坪山区851号	62
阳脊俊	RB000	RB0000027	女	2002-08-26	13777536149	山西省朔州市怀仁市627号	0
张险敬	RB000	RB0000028	女	2001-08-16	13670485134	云南省怒江傈僳族自治州兰坪白族普米族自治县385号	61
富挨礼	RB000	RB0000029	男	2001-05-28	15668375833	四川省泸州市合江县471号	93
宦本太	RB000	RB0000030	男	2003-06-13	15576437460	浙江省台州市玉环市101号	73
官耀壶	RB000	RB0000031	女	2001-08-22	15597609457	江苏省淮安市淮安区767号	62
贺姓愉	RB000	RB0000032	男	2003-08-15	17025866118	安徽省安庆市桐城市257号	16
尚愚勇	RB000	RB0000033	女	2001-07-20	17891802609	四川省内江市市中区769号	34
施皱骡	RB000	RB0000034	男	2002-10-03	13411848109	河南省商丘市睢县455号	91
福迎揭	RB000	RB0000035	女	2001-07-18	17686316221	广西壮族自治区贺州市481号	50
沙慈厨	RB000	RB0000036	男	2002-07-31	15508716883	广西壮族自治区南宁市马山县961号	63
邴扶扯	RB000	RB0000037	男	2003-08-08	18500004626	广东省茂名市茂南区883号	47
贝扣起	RB000	RB0000038	男	2002-10-29	13122761943	四川省宜宾市兴文县183号	17
曾证体	RB000	RB0000039	女	2002-09-21	15234075555	内蒙古自治区乌兰察布市卓资县578号	4
逯某场	RB000	RB0000040	女	2001-11-13	15932628697	河南省周口市沈丘县605号	64
左渣卸	RB000	RB0000041	男	2002-12-12	13368419740	福建省三明市梅列区236号	30
赖革政	RB000	RB0000042	女	2002-05-17	13243660241	河北省沧州市运河区328号	97
益免芳	RB000	RB0000043	女	2003-04-13	18716981447	江苏省无锡市锡山区692号	5
相十术	RB000	RB0000044	女	2003-08-23	17796497218	广西壮族自治区桂林市龙胜各族自治县886号	71
栾提迫	RB000	RB0000045	女	2001-11-06	14510261320	河北省保定市涞水县107号	96
高豪建	RB000	RB0000046	男	2002-06-27	18376520583	四川省宜宾市高县111号	90
胡腾差	RB000	RB0000047	女	2003-07-07	13863136006	浙江省丽水市遂昌县683号	45
白薪蔑	RB000	RB0000048	男	2000-12-07	18397625159	安徽省宿州市埇桥区843号	2
杭婆万	RB000	RB0000049	女	2001-05-20	18525616296	江苏省泰州市177号	66
阚全夸	RB000	RB0000050	男	2002-11-27	18158359434	西藏自治区那曲市色尼区904号	92
丘列许	RB000	RB0000051	女	2003-01-11	13623331385	河北省保定市清苑区774号	36
栾诸遗	RB000	RB0000052	男	2001-12-27	17866208359	甘肃省甘南藏族自治州迭部县791号	27
松恒拌	RB000	RB0000053	女	2002-05-24	18730156650	贵州省贵阳市779号	2
门党等	RB000	RB0000054	女	2001-01-18	18131434352	湖南省永州市江永县106号	62
子厘沿	RB000	RB0000055	女	2000-11-05	18854926859	内蒙古自治区阿拉善盟阿拉善左旗199号	48
