苗例顺	RB000	RB0000000	女	2003-09-30	18752364711	云南省丽江市古城区640号	24
钦留吼	RB000	RB0000001	男	2003-05-12	17640843952	黑龙江省齐齐哈尔市碾子山区628号	59
庄家述	RB000	RB0000002	男	2001-01-25	15171253341	江苏省常州市钟楼区173号	5
潘夸浆	RB000	RB0000003	男	2003-09-26	15947245265	内蒙古自治区巴彦淖尔市乌拉特中旗663号	27
文龟碎	RB000	RB0000004	女	2001-07-29	18397411397	四川省成都市新津区190号	60
姬色鞠	RB000	RB0000005	男	2001-11-23	13995688146	四川省甘孜藏族自治州德格县627号	28
邢暖击	RB000	RB0000006	男	2002-07-10	14575554010	江苏省宿迁市宿豫区854号	2
宰苹吵	RB000	RB0000007	女	2003-04-28	13859173818	河北省衡水市阜城县643号	62
全饺仅	RB000	RB0000008	女	2002-09-15	18033298406	江苏省徐州市沛县698号	84
席天膀	RB000	RB0000009	女	2002-01-22	18940937808	福建省福州市永泰县730号	2
公蕉椅	RB000	RB0000010	女	2003-02-25	17096872334	河北省秦皇岛市卢龙县185号	81
赵杂巧	RB000	RB0000011	女	2003-01-07	15153446848	河北省衡水市故城县826号	20
郑凳孔	RB000	RB0000012	男	2002-04-26	14791964682	重庆市武隆区429号	78
牛伐伐	RB000	RB0000013	男	2001-12-15	15521545689	黑龙江省伊春市南岔县156号	73
禄陆瓜	RB000	RB0000014	男	2002-04-05	18810942453	安徽省池州市贵池区056号	25
容圣京	RB000	RB0000015	男	2002-09-18	15812557043	河北省邯郸市魏县831号	59
劳仁羽	RB000	RB0000016	男	2001-05-28	15987863100	山东省济宁市邹城市597号	87
东穗哈	RB000	RB0000017	男	2001-09-07	18377282930	四川省乐山市金口河区567号	43
公锄爷	RB000	RB0000018	男	2001-06-14	18310902966	福建省三明市宁化县404号	53
胡京姨	RB000	RB0000019	女	2003-06-25	17662794977	福建省三明市永安市707号	49
羊键仰	RB000	RB0000020	男	2003-08-15	15059286097	江苏省南京市浦口区505号	52
骆秘仪	RB000	RB0000021	男	2003-04-08	15052438204	内蒙古自治区巴彦淖尔市乌拉特后旗458号	26
上煌踩	RB000	RB0000022	男	2003-09-05	18701176293	吉林省辽源市东辽县746号	13
仉济书	RB000	RB0000023	女	2002-11-20	13504163279	广东省梅州市梅江区267号	7
叶改辆	RB000	RB0000024	女	2002-12-04	13891746215	内蒙古自治区呼伦贝尔市新巴尔虎左旗226号	37
宰血骨	RB000	RB0000025	女	2002-07-15	15706151732	河北省承德市双滦区903号	98
邹遣妙	RB000	RB0000026	男	2001-04-24	15735834684	山西省忻州市繁峙县910号	17
融兰碌	RB000	RB0000027	男	2002-02-27	18597492221	山西省太原市娄烦县501号	42
经透棉	RB000	RB0000028	男	2003-04-17	13034040423	四川省广安市邻水县507号	96
费川隔	RB000	RB0000029	女	2001-08-26	13803307886	山西省长治市平顺县761号	37
郭牌解	RB000	RB0000030	男	2000-12-25	18997896544	陕西省汉中市镇巴县042号	57
董较盐	RB000	RB0000031	女	2002-06-15	13050150373	广东省湛江市遂溪县242号	14
景面就	RB000	RB0000032	男	2000-11-22	18733113027	甘肃省甘南藏族自治州迭部县394号	72
张辱娃	RB000	RB0000033	男	2001-01-19	13297774424	山东省潍坊市诸城市015号	61
夹巷翼	RB000	RB0000034	男	2001-06-20	14556994082	浙江省宁波市224号	40
符挠维	RB000	RB0000035	男	2001-05-11	13057489787	河南省三门峡市湖滨区845号	30
仇们版	RB000	RB0000036	男	2003-10-24	15132309816	湖北省宜昌市夷陵区037号	39
阳键吹	RB000	RB0000037	男	2002-12-15	18159999101	陕西省汉中市洋县655号	62
董常牛	RB000	RB0000038	女	2002-07-03	17899537851	江苏省南通市如东县219号	39
养猾茅	RB000	RB0000039	女	2002-12-30	17072298606	湖北省武汉市青山区633号	9
上速阻	RB000	RB0000040	女	2001-07-15	18617254349	广东省湛江市廉江市909号	14
束覆淡	RB000	RB0000041	男	2002-03-12	15868805183	黑龙江省齐齐哈尔市铁锋区099号	2
莫览杂	RB000	RB0000042	女	2001-04-07	13548856590	青海省果洛藏族自治州玛沁县082号	66
蓝久工	RB000	RB0000043	男	2002-01-13	13247912293	辽宁省丹东市175号	69
牟木串	RB000	RB0000044	男	2001-03-21	13061370961	新疆维吾尔自治区北屯市477号	89
梁劲刻	RB000	RB0000045	男	2003-05-26	15042631707	山西省太原市903号	18
丘快坡	RB000	RB0000046	男	2001-11-09	13278006249	宁夏回族自治区银川市兴庆区412号	83
殷善坦	RB000	RB0000047	男	2003-05-20	17836636483	河北省邯郸市邱县566号	51
莘滋肆	RB000	RB0000048	女	2002-10-25	13449451424	四川省成都市双流区315号	81
景吴摧	RB000	RB0000049	女	2002-12-30	13131058408	河北省沧州市献县144号	8
阴膨撑	RB000	RB0000050	女	2001-01-21	13425839684	新疆维吾尔自治区阿克苏地区阿瓦提县749号	40
佴帝央	RB000	RB0000051	男	2003-08-19	18336014435	贵州省黔南布依族苗族自治州福泉市664号	64
司留乏	RB000	RB0000052	女	2003-05-18	18756830174	江苏省泰州市兴化市645号	28
沈搜米	RB000	RB0000053	男	2002-03-16	18036375064	陕西省宝鸡市966号	4
邵李付	RB000	RB0000054	男	2002-10-25	15219008896	上海市浦东新区846号	79
翟茎斜	RB000	RB0000055	女	2002-11-07	15917244124	新疆维吾尔自治区阿克苏地区沙雅县595号	75
成正勾	RB000	RB0000056	女	2003-06-03	13775493562	福建省漳州市芗城区077号	69
双膝鸡	RB000	RB0000057	男	2002-09-22	13190697973	江西省吉安市吉州区019号	89
白墨佛	RB000	RB0000058	女	2002-02-04	17831778217	湖南省郴州市352号	76
喻姐雄	RB000	RB0000059	女	2003-05-03	17678824125	安徽省蚌埠市淮上区133号	93
仉掉哈	RB000	RB0000060	男	2001-11-25	18296082092	湖南省张家界市武陵源区070号	78
范铅囊	RB000	RB0000061	女	2002-10-18	18745852132	四川省巴中市通江县329号	95
史慢调	RB000	RB0000062	女	2002-06-02	15802217396	河北省张家口市万全区058号	8
项碰绘	RB000	RB0000063	男	2001-07-18	13908173649	宁夏回族自治区吴忠市青铜峡市278号	60
任用八	RB000	RB0000064	女	2002-12-17	17893311543	内蒙古自治区巴彦淖尔市临河区156号	8
闾式叶	RB000	RB0000065	女	2002-08-27	15327136421	广东省江门市恩平市247号	36
申晴列	RB000	RB0000066	女	2001-04-20	15756571585	辽宁省辽阳市白塔区590号	47
杭造迁	RB000	RB0000067	女	2002-09-13	18190967388	湖南省长沙市望城区802号	25
隆突芒	RB000	RB0000068	男	2002-08-29	18721412135	河南省焦作市沁阳市352号	83
樊程其	RB000	RB0000069	女	2002-12-04	18302156945	山东省威海市环翠区188号	25
政眼扑	RB000	RB0000070	男	2001-09-10	17861997145	陕西省渭南市韩城市615号	50
